"id","addtime","title","info","duration","cover","author","playcount","danmaku","likes","favorite","share","commentcount","publocation","pubtime","typename","laiyuan","coin"
"59","2024-12-09 09:54:33","【时代少年团】“一起走过的日子”出道五周年演唱会11月23日场","","11451","http://i1.hdslb.com/bfs/archive/4c178dd6e12077a3d81958fb3e52d7e8045cc570.jpg","时代少年团","436030","45627","28697","13275","1075","3339","北京","2024-12-08 10:00:00","明星综合","https://b23.tv/BV1fYq5YTEup","8294"
"60","2024-12-09 09:54:33","不开死亡不掉落的纯生存还是很好玩的","简介说得对","236","http://i1.hdslb.com/bfs/archive/906e54ec3baa31ef2586ca9abd0aae5b6b672156.jpg","自闭的依然","585928","897","52116","9611","1512","3104","广东","2024-12-07 19:41:59","单机游戏","https://b23.tv/BV1PdqGYyEoL","4405"
"61","2024-12-09 09:54:33","复刻卓别林同款水煮大皮鞋","有点烫手","482","http://i0.hdslb.com/bfs/archive/3c4ef9415c5181fac11807aee1af01bda0535328.jpg","小B的中间世界","240673","1197","20725","3186","898","707","山东","2024-12-08 17:30:00","美食制作","https://b23.tv/BV1GEqpYSEW1","14718"
"62","2024-12-09 09:54:33","《5分钟空城计，反转了21次》","天哪UP主也太厉害了怎么又反转了哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈不对让我看看是怎么回事噢原来是反转啊我明白了天哪怎么又反转了笑嘻了我的天哪喂喂你听到了吗没有你再说一次喂喂你听到了吗哦哦听到了嗯嗯是的又反转了啊是的经过我们专家鉴定确实是反转了但是UP主的病情加重了如果大家不投币的话UP主是会很难过的没错吧嗯嗯是的但首先我得声明一下UP主其实就是秦始皇不信拉倒没求你信呵呵反转了UP主并不是秦始皇而是赵高哈哈哈哈哈这就说的通了怎么可能是秦始皇呢啊不对又反转了UP主其实是奥特曼哈哈哈哈哈哈懂了嘻嘻啊啊啊啊啊","305","http://i2.hdslb.com/bfs/archive/9ae0ee8811393b4a7e4b24554da84ee3c657fcc3.jpg","女孩为何穿短裙","979063","961","96617","27910","23692","677","广东","2024-12-07 12:00:00","鬼畜剧场","https://b23.tv/BV1R3z2YbE9Q","7220"
"63","2024-12-09 09:54:33","这是我一直以来的心愿","With you，是你和我珍贵的回忆，更是我一直以来的心愿。\
因为有你们，平凡的今天也有了特殊的意义；\
希望与你们，继续踏上无比精彩的旅程——","149","http://i1.hdslb.com/bfs/archive/d04fd1073d2caf76fda42eb763a1516f528c1218.jpg","Nikki_暖暖","2319040","9606","106984","21551","2625","3572","上海","2024-12-06 21:00:00","MV","https://b23.tv/BV14wioYvEAE","26571"
"64","2024-12-09 09:54:33","带妮可cv去麦当劳cos妮可老大！","嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢哦耶嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯呢嗯","236","http://i1.hdslb.com/bfs/archive/685fab0d92f4a3a9b1e5ea16e546ac342e52ab72.jpg","流萤Zz","248441","330","17872","3118","871","746","上海","2024-12-08 19:42:02","仿妆cos","https://b23.tv/BV16nqHYbERj","1626"
"65","2024-12-09 09:54:33","东 汉 魔 盗 团","东汉魔盗团发迹史","434","http://i1.hdslb.com/bfs/archive/5430e14a577c94f29413286ee0a461416140c4f9.jpg","_青红造了个白_","769677","2421","73034","15276","4786","1048","山东","2024-12-07 12:00:00","影视剪辑","https://b23.tv/BV1gKi6YZErE","26893"
"66","2024-12-09 09:54:33","这么多年螺丝都拧错了！","如何避免拧花螺丝，木头、金属的正确拧螺丝方法，螺丝如何收纳，如何一眼看出螺丝是否松动。","577","http://i2.hdslb.com/bfs/archive/be19bc43f48083543c01148de74dba671c67055d.jpg","4AM居士","88452","160","5255","3016","204","304","河南","2024-12-08 19:33:55","家居房产","https://b23.tv/BV1zMqsYNERc","2056"
"67","2024-12-09 09:54:33","【最强西游】平账唐僧！","贫僧是吃素的 但不是吃素的！","215","http://i0.hdslb.com/bfs/archive/efd8789b2c374490ce6d3e0689a4d116bb023da5.jpg","三木刃","1049886","884","59498","12623","6632","678","安徽","2024-12-06 17:55:00","鬼畜剧场","https://b23.tv/BV1mkiiY2E8L","10037"
"68","2024-12-09 09:54:33","《最狗槽的一集》","","1215","http://i2.hdslb.com/bfs/archive/a361162e3a8c3d13565a23e4306177ce58315b31.jpg","龙三条","404746","1867","20095","2627","652","778","河南","2024-12-08 11:45:00","综合","https://b23.tv/BV1mdq5YHEMV","1953"
"69","2024-12-09 09:54:33","现在站在你们面前的是：25IG！","","70","http://i0.hdslb.com/bfs/archive/4ce282d4e0742b3dd1f24d098d3a59915ff5c2c3.jpg","iG电子竞技俱乐部","211173","220","12199","1258","1873","1598","上海","2024-12-08 22:49:49","电子竞技","https://b23.tv/BV1ZSqpYtEku","3687"
"70","2024-12-09 09:54:33","《我们不会伤害你的》","素材：唐老鸭点秋香","74","http://i1.hdslb.com/bfs/archive/b80de224bf6d62b1f637443462d456f1eb2fb0b9.jpg","伤心欲茄222","882266","750","133602","4535","2739","1605","上海","2024-12-08 12:08:36","搞笑","https://b23.tv/BV1JzqnYtEkS","3844"
"71","2024-12-09 09:54:33","我给德爷制作了一条荒野求生腰带","","1265","http://i2.hdslb.com/bfs/archive/de5709f8daaa4e45f6d37bdbb7f0e1cfa46863e9.jpg","手工耿","2238295","23100","147482","13262","7990","3878","河北","2024-12-06 18:00:00","手工","https://b23.tv/BV1QiiiYDEAz","36243"
"72","2024-12-09 09:54:33","老拜登特赦小拜登，美国也讲人情世故？","拜登特赦亲儿子，谁说美国不讲人情世故？","933","http://i1.hdslb.com/bfs/archive/faf0949032b60b4db36d2833d9fcd9f7152bf0cc.jpg","麻薯波比呀","812734","1838","66470","5518","737","1483","江苏","2024-12-07 18:30:00","社科·法律·心理","https://b23.tv/BV1f8q5YuEwU","9049"
"73","2024-12-09 09:54:33","小人当权？礼崩乐坏与三家分晋的悲壮史诗","《资治通鉴》的第一个故事，是从晋国最大的家族，智氏开始讲起的。宗法制曾经是周人兴盛的秘诀，周人因为宗法制的带来的先进生产力受益，并且一举灭掉了乱屠乱杀，草菅人命的商朝。后来周人把这种先进制度向天下推广，这个制度也带着西周王朝兴盛了300多年。\
\
《周礼》实行了300多年后，整个中华大地到处都在上演着庶子夺嫡、公卿造反、平民崛起的故事，几乎所有国家都在进行着一场反抗宗法、反抗周礼的变革。\
\
为什么在中华大地上平稳运行了300多年的“宗法制”突然之间行不通了呢？","1677","http://i2.hdslb.com/bfs/archive/ea9f9c1306ae2461fb5174fdf5c4d59426af0f0a.jpg","啊粥粥啊粥","152890","915","10015","3160","176","288","浙江","2024-12-08 19:25:33","人文历史","https://b23.tv/BV1HNqsYTEGq","4237"
"74","2024-12-09 09:54:33","【星铁短片】列 车 文 化 适 应 期","【本视频故事属于二创，与游戏剧情无关，请观众合理较真！】\
角色语音使用Bert-VITS2与GPT-SOVITS生成\
特别鸣谢：@Stardust_减  @花儿不哭  @白菜工厂1145号员工 @红血球AE3803","215","http://i1.hdslb.com/bfs/archive/a10ffdb455c09aa08e15647dfdc1037a59fe3872.jpg","夕拾二式树人君","273794","375","33723","7754","1946","507","广东","2024-12-08 11:00:43","手机游戏","https://b23.tv/BV1uwqHYkE1m","3649"
"75","2024-12-09 09:54:33","《泡面仙人》","问：不方便的方法做的方便面还叫方便面吗？","128","http://i2.hdslb.com/bfs/archive/aed9e09822140fca8095ef7337a59754561efbf3.jpg","李哥我饿了","1455640","562","91506","50453","5362","1190","河北","2024-12-06 11:00:00","美食记录","https://b23.tv/BV1UHiZY6Eo2","5518"
"76","2024-12-09 09:54:33","《雷军大战马斯克：终局之战》","你们要的续集来了！《雷军大战马斯克：终局之战》本片纯属虚构，全部由ai生成，无任何盈利，无不良导向。搬运请注明出处。","77","http://i0.hdslb.com/bfs/archive/208b60ab9af0caf20d5cd33f1645efaf199322bc.jpg","数字小尖兵","872036","857","121806","22083","20121","2185","广东","2024-12-07 11:45:04","AI影像","https://b23.tv/BV1ini1YXEr5","9180"
"77","2024-12-09 09:54:33","麦琳杨子互换剧本？李行亮下跪求婚？这节目真能恶心人！【再见爱人4】","从《与麦同行》到《麦琳的浪漫旅行》，我从来没见过这么膈应人的爱情！","496","http://i1.hdslb.com/bfs/archive/4f8c249e93a81ddfdeab1c91e27c61d3d42241ee.jpg","三代鹿人","390451","1504","22660","2024","1378","587","天津","2024-12-08 11:38:33","娱乐杂谈","https://b23.tv/BV137qnYkEsK","2747"
"78","2024-12-09 09:54:33","这玩意儿真的不能吃！","","352","http://i2.hdslb.com/bfs/archive/b6735a5fadda73c2dce7d07ff3602581ee69c5a5.jpg","野生鱼白","484210","558","18202","3646","401","636","四川","2024-12-08 10:00:21","搞笑","https://b23.tv/BV1GgqEYzED5","1138"
"79","2024-12-09 09:54:33","天冷了最适合和对象帖帖了！","天冷啦，快让我看看空宝身上哪里最暖和？手吗？差点意思，脚？好吧温度跟我的差不多，小肚子？摸上去也还好....嘴巴？（亲）啊哈！还是嘴巴最暖和最舒服。亲一会身体就暖起来了。咳咳~今天你就一直亲着我吧——才不是我想亲啊！\
\
~~~~~~~~\
回来休息一段时间，没作业！应该可以更多时间做视频。下个视频很快就能做好，会有其他角色加入噢~\
\
借物表\
模型：miHoYo/观海/克里斯提亚娜/Airsoya/婳魔Yandere桑/Danielxwy\
场景提取：克里斯提亚娜\
场景修改：克里斯提亚娜 \
剧本/动作/镜头k帧","92","http://i1.hdslb.com/bfs/archive/f56979f141e7618ef1208b381634f314472b84b4.jpg","叶玲秋雨","811167","902","110606","48963","8724","3354","上海","2024-12-07 17:35:53","MMD·3D","https://b23.tv/BV16UqVYMENi","28637"
"80","2024-12-09 09:54:33","穿 甲飞机","感谢大家的点赞，投币！\
每天上午十点准时开播  \
开黑交流群：668128870","156","http://i2.hdslb.com/bfs/archive/69d2232f40651825f1425fa0f0efcf7c40e6fe78.jpg","直面泰山","206087","190","18852","549","565","354","湖南","2024-12-08 18:00:00","网络游戏","https://b23.tv/BV1sSqHYzEow","880"
"81","2024-12-09 09:54:33","大山里的00后支教老师，拿走了我带给孩子们的礼物，却靠着画画自己掏钱修了个操场","","120","http://i1.hdslb.com/bfs/archive/42d6429f422bc2d4b5fd38e711f9605223deb6e6.jpg","我是凡人繁星","1292839","1145","196299","13119","1163","2506","江西","2024-12-06 17:16:10","三农","https://b23.tv/BV1yRiBYjEWe","70992"
"82","2024-12-09 09:54:33","今年难到变态的游戏！爆难？全球100%的人都不可能独立解开？","游戏：动物井","633","http://i0.hdslb.com/bfs/archive/0981976db59ca7174e58fdca336f270b57bfe8b2.jpg","超级funky橙子","982467","611","45431","40382","1007","415","上海","2024-12-07 11:30:00","单机游戏","https://b23.tv/BV1hfiqYREPK","37222"
"83","2024-12-09 09:54:33","【禹宙中欣｜双视角】“灵魂契合的人 相逢即永恒”","感谢喜欢\
祝我们热爱永存\
\
丁禹兮x虞书欣\
\
歌词排版：@芒巳特迩  \
BGM：渐近自由-熊猫堂\
部分素材出自：\
Action丨禹宙中欣_\
暗涌_禹宙中欣\
永昼丨0720x1218\
丨反写符丨\
TyndallEffect丨禹宙中欣","253","http://i1.hdslb.com/bfs/archive/3519fdaed8b2428bd6659b793321e02a0139685a.jpg","SummerReunion","350286","121013","47507","32983","7914","5311","内蒙古","2024-12-02 22:56:40","娱乐粉丝创作","https://b23.tv/BV1Jc6uYvERt","47929"
"84","2024-12-09 09:54:33","《校园宫斗剧 第一季》完整版    诚意之作！！！","","4894","http://i1.hdslb.com/bfs/archive/8f7d38b5f52cecb162ea82ff48f8b7bcfc3952bb.jpg","阿廖沙别害怕_","120212","1350","26821","16517","654","395","四川","2024-12-08 11:50:00","搞笑","https://b23.tv/BV1UoqjYbEa7","10111"
"85","2024-12-09 09:54:33","白嫖五十万做的游戏是什么感觉？居然还更新！崛起力量添命人喜加一！","游戏是免费无内购的！！！千万不要花钱去买！！！关注越多！更新越多！一万粉丝做一关！\
游戏通过我们的steam主页即可下载：\
https://store.steampowered.com/curator/45248339\
同时感谢夜神大佬一直以来的支持，大家有空也可以看看他的游戏！\
https://store.steampowered.com/app/1719930/Tokyo_Stranger/\
有问题可以在玩家群 736902306 及时反馈，谢谢大家的支持!","36","http://i1.hdslb.com/bfs/archive/d5765b10ac5f112af861162afe629bc98805b3af.jpg","崛起力量添命人","810350","485","85033","8470","1106","1063","安徽","2024-12-06 11:13:09","单机游戏","https://b23.tv/BV1iAivYsEbv","10539"
"86","2024-12-09 09:54:33","这是致死门陷阱！","非常简单实用的红石机关，但我并非原创！\
孩子梦想达到两百万粉丝！！！！！！！！！！！！！！！！！！！！！\
求求大家点个关注吧/(ㄒoㄒ)/~~\
本期视频三连总数突破三万，马上更新下一期！！！！\
最后感谢您的收看！","402","http://i2.hdslb.com/bfs/archive/8e6c35d2ebbd80adb6095a2ee7ec28de472aeb27.jpg","幕川北","1956002","1354","130474","24814","408","707","广东","2024-12-07 10:00:00","单机游戏","https://b23.tv/BV1SNi6YbEhZ","9113"
"87","2024-12-09 09:54:33","不是，现在开奔驰A还不如国产杂牌了吗？","奔驰A180对比极越01，同样是20万级产品力，一个汽车发明者，深谙造车之道，华丽而务实，而另一个却师出无门，满嘴的奇技淫巧，扭曲汽车之本！！！","979","http://i2.hdslb.com/bfs/archive/6b36f37d03b32e84aa11e62b957104ae7726af73.jpg","满电出击","511517","5701","37325","4457","2729","3978","广东","2024-12-07 14:30:00","汽车生活","https://b23.tv/BV1m9ikYYEYf","27372"
"88","2024-12-09 09:54:33","挪威挖北极贝，-15°北冰洋赶海，海胆海螺一箩筐","挪威挖北极贝，-15°北冰洋赶海，海胆海螺一箩筐！\
\
今天来到了挪威北部的海线，准备在这里挖北极蛤，零下15度的气温下海真的需要勇气，水下挪威黄金海胆，欧洲峨螺相当多，因为季节的关系，北极蛤都钻入沙泥深处，极难获得。好在提前一晚下了两个地笼到海里，笼子也捕获了不少海鲜，烹饪后味道鲜甜滑嫩，快乐又寒冷的赶海之旅。\
更多有趣海外视频，记得关注Yooupi食途，每周六更新。","810","http://i2.hdslb.com/bfs/archive/8cda4ced8fb2b9d3966f89a3efe9ef05fe62c72f.jpg","Yooupi食途","703020","3936","87199","8871","1203","1250","法国","2024-12-07 16:25:08","田园美食","https://b23.tv/BV1bMq5YsEav","51904"
"89","2024-12-09 09:54:33","开赌场真的能挣钱吗？赌场模拟器！","这次新找的工作怎么样？\
喜欢这期视频别忘记点点赞关注一下哦！","1899","http://i0.hdslb.com/bfs/archive/91252e466fc5cab8721a74aa31a1313d33d746c3.jpg","中国BOY超级大猩猩","952122","4614","60472","12749","772","1010","上海","2024-12-07 11:40:00","单机游戏","https://b23.tv/BV1GZiqYxEze","17938"
"90","2024-12-09 09:54:33","周杰伦大巨蛋二场嘉宾互动：陈昱榕、孙燕姿、林书豪、动力火车","","1008","http://i0.hdslb.com/bfs/archive/0c8a1bbdca72e817815c6d1d4fb22f63bc424d4b.jpg","Becca贝卡音乐","431108","1669","42983","2884","1857","635","四川","2024-12-07 14:46:50","音乐现场","https://b23.tv/BV1dkiyYUEba","1355"
"91","2024-12-09 09:54:33","“想当世一步吗，跟紧我的步伐，donk”","BGM:beat it","135","http://i0.hdslb.com/bfs/archive/2bfbb4d7707dfed82d49db9eae406a6a62c33314.jpg","SA今天摆烂了没","920410","372","69680","20822","18815","2753","四川","2024-12-06 19:03:04","电子竞技","https://b23.tv/BV1D6iBYdEmP","27104"
"92","2024-12-09 09:54:33","女友为了让我晚上和她一起睡，也是拼了…","-","135","http://i0.hdslb.com/bfs/archive/f7161ef2e9c3c56e42d461fc9a86ea18b986c9fd.jpg","托马斯家的","545974","484","30001","1917","657","452","天津","2024-12-07 19:44:26","日常","https://b23.tv/BV1CdqGYCE6b","1123"
"93","2024-12-09 09:54:33","寻辣挑战！五位up主，出发寻找身边最辣的食物！","这期视频很久之前拍摄的，因为素材导出遇到了些问题，部分画面没了，修复画面用了点时间，但值得庆幸的是剪出来啦，感谢大家的观看，大家觉得有意思的话，后期还会去拍寻找酸、甜、苦挑战","1039","http://i2.hdslb.com/bfs/archive/7a933d48ffff68ca407d77b20fcc950cb6177301.jpg","在下哲别","1350712","2880","63670","14044","1203","794","广东","2024-12-07 11:30:00","日常","https://b23.tv/BV1D2i6Y8Ewt","21833"
"94","2024-12-09 09:54:33","【伯爵】印度东北部，会不会成为下一个缅北？","“落叶欲归根。”\
 \
曼尼普尔诗人罗宾·尼甘戈姆编纂过一部收录自印度东北地区的诗集《跳舞的地球》，表现了这个地区与众不同的文化底色和身份意识。在高地人类生态和殖民主义遗产的双重作用之下，印度东北地区正站在一个历史的十字路口——混乱还是发展，这是一个问题。\
 \
本期视频讲述印度东北地区的历史，欢迎观看、赐评。","1342","http://i2.hdslb.com/bfs/archive/d84f2a74280efe72e6402f678df99817995080ec.jpg","河畔的伯爵","233189","801","10589","2887","195","715","广东","2024-12-08 11:00:00","人文历史","https://b23.tv/BV1VmiyYjEkA","1702"
